year	week	away_team	home_team	away_score	home_score
13	10	68	79	-1	-1
13	10	69	72	-1	-1
13	10	73	71	-1	-1
13	10	75	70	-1	-1
13	10	76	77	-1	-1
13	10	78	80	-1	-1
13	10	82	94	-1	-1
13	10	83	81	-1	-1
13	10	84	131	-1	-1
13	10	86	92	-1	-1
13	10	87	51	-1	-1
13	10	88	160	-1	-1
13	10	90	35	-1	-1
13	10	95	166	-1	-1
13	10	97	63	-1	-1
13	10	100	158	-1	-1
13	10	105	104	-1	-1
13	10	107	106	-1	-1
13	10	108	102	-1	-1
13	10	110	103	-1	-1
13	10	111	109	-1	-1
13	10	112	115	-1	-1
13	10	113	101	-1	-1
13	10	117	119	-1	-1
13	10	118	116	-1	-1
13	10	120	114	-1	-1
13	10	121	42	-1	-1
13	10	124	123	-1	-1
13	10	132	130	-1	-1
13	10	133	127	-1	-1
13	10	134	135	-1	-1
13	10	136	126	-1	-1
13	10	140	138	-1	-1
13	10	146	141	-1	-1
13	10	147	150	-1	-1
13	10	154	85	-1	-1
13	10	156	155	-1	-1
13	10	159	143	-1	-1
13	10	161	157	-1	-1
13	10	162	152	-1	-1
13	10	163	286	-1	-1
13	10	169	177	-1	-1
13	10	171	170	-1	-1
13	10	179	178	-1	-1
13	10	180	173	-1	-1
13	10	184	181	-1	-1
13	10	185	196	-1	-1
13	10	186	238	-1	-1
13	10	187	182	-1	-1
13	10	191	197	-1	-1
13	10	193	192	-1	-1
13	10	198	188	-1	-1
13	10	199	205	-1	-1
13	10	202	201	-1	-1
13	10	204	203	-1	-1
13	10	208	210	-1	-1
13	10	212	211	-1	-1
13	10	213	221	-1	-1
13	10	214	220	-1	-1
13	10	216	218	-1	-1
13	10	219	217	-1	-1
13	10	223	222	-1	-1
13	10	226	224	-1	-1
13	10	229	228	-1	-1
13	10	231	230	-1	-1
13	10	233	236	-1	-1
13	10	235	232	-1	-1
13	10	237	189	-1	-1
13	10	240	243	-1	-1
13	10	242	239	-1	-1
13	10	244	245	-1	-1
13	10	246	254	-1	-1
13	10	247	253	-1	-1
13	10	249	251	-1	-1
13	10	252	250	-1	-1
13	10	256	255	-1	-1
13	10	257	265	-1	-1
13	10	259	260	-1	-1
13	10	262	258	-1	-1
13	10	263	261	-1	-1
13	10	268	241	-1	-1
13	10	269	266	-1	-1
13	10	271	270	-1	-1
13	10	273	267	-1	-1
13	10	276	280	-1	-1
13	10	277	274	-1	-1
13	10	279	278	-1	-1
13	10	282	281	-1	-1
13	10	283	285	-1	-1
13	10	287	98	-1	-1
13	10	288	290	-1	-1
13	10	291	289	-1	-1
13	11	35	43	-1	-1
13	11	36	34	-1	-1
13	11	37	33	-1	-1
13	11	40	41	-1	-1
13	11	42	39	-1	-1
13	11	44	38	-1	-1
13	11	47	52	-1	-1
13	11	50	54	-1	-1
13	11	53	49	-1	-1
13	11	55	51	-1	-1
13	11	57	59	-1	-1
13	11	58	62	-1	-1
13	11	60	46	-1	-1
13	11	65	56	-1	-1
13	11	66	64	-1	-1
13	11	70	76	-1	-1
13	11	72	68	-1	-1
13	11	75	137	-1	-1
13	11	77	79	-1	-1
13	11	78	71	-1	-1
13	11	80	99	-1	-1
13	11	81	91	-1	-1
13	11	83	87	-1	-1
13	11	88	154	-1	-1
13	11	89	48	-1	-1
13	11	90	162	-1	-1
13	11	94	92	-1	-1
13	11	95	86	-1	-1
13	11	98	82	-1	-1
13	11	101	110	-1	-1
13	11	103	104	-1	-1
13	11	106	105	-1	-1
13	11	107	111	-1	-1
13	11	112	102	-1	-1
13	11	113	108	-1	-1
13	11	114	122	-1	-1
13	11	116	120	-1	-1
13	11	121	117	-1	-1
13	11	123	119	-1	-1
13	11	124	133	-1	-1
13	11	125	118	-1	-1
13	11	129	131	-1	-1
13	11	130	61	-1	-1
13	11	132	136	-1	-1
13	11	134	128	-1	-1
13	11	135	127	-1	-1
13	11	139	150	-1	-1
13	11	141	138	-1	-1
13	11	142	146	-1	-1
13	11	144	140	-1	-1
13	11	147	145	-1	-1
13	11	149	148	-1	-1
13	11	153	158	-1	-1
13	11	155	161	-1	-1
13	11	165	288	-1	-1
13	11	166	151	-1	-1
13	11	167	212	-1	-1
13	11	170	176	-1	-1
13	11	174	180	-1	-1
13	11	177	171	-1	-1
13	11	183	235	-1	-1
13	11	184	186	-1	-1
13	11	185	188	-1	-1
13	11	189	292	-1	-1
13	11	190	193	-1	-1
13	11	191	182	-1	-1
13	11	192	195	-1	-1
13	11	194	198	-1	-1
13	11	202	199	-1	-1
13	11	204	205	-1	-1
13	11	206	200	-1	-1
13	11	207	208	-1	-1
13	11	210	259	-1	-1
13	11	213	232	-1	-1
13	11	215	221	-1	-1
13	11	218	220	-1	-1
13	11	222	214	-1	-1
13	11	223	243	-1	-1
13	11	225	227	-1	-1
13	11	228	231	-1	-1
13	11	229	230	-1	-1
13	11	234	217	-1	-1
13	11	238	233	-1	-1
13	11	241	239	-1	-1
13	11	245	236	-1	-1
13	11	246	256	-1	-1
13	11	248	252	-1	-1
13	11	249	216	-1	-1
13	11	250	254	-1	-1
13	11	258	263	-1	-1
13	11	260	251	-1	-1
13	11	261	265	-1	-1
13	11	262	264	-1	-1
13	11	267	269	-1	-1
13	11	268	266	-1	-1
13	11	271	160	-1	-1
13	11	274	283	-1	-1
13	11	280	279	-1	-1
13	11	281	275	-1	-1
13	11	282	277	-1	-1
13	11	285	284	-1	-1
13	11	286	168	-1	-1
13	11	287	100	-1	-1
13	11	289	163	-1	-1
13	11	290	164	-1	-1
13	11	291	240	-1	-1
13	12	33	32	-1	-1
13	12	34	38	-1	-1
13	12	39	45	-1	-1
13	12	43	36	-1	-1
13	12	44	59	-1	-1
13	12	47	81	-1	-1
13	12	48	57	-1	-1
13	12	49	55	-1	-1
13	12	51	89	-1	-1
13	12	61	97	-1	-1
13	12	63	64	-1	-1
13	12	65	58	-1	-1
13	12	67	133	-1	-1
13	12	69	75	-1	-1
13	12	71	68	-1	-1
13	12	74	73	-1	-1
13	12	76	80	-1	-1
13	12	79	101	-1	-1
13	12	85	158	-1	-1
13	12	88	150	-1	-1
13	12	91	87	-1	-1
13	12	93	83	-1	-1
13	12	96	104	-1	-1
13	12	98	95	-1	-1
13	12	99	77	-1	-1
13	12	100	66	-1	-1
13	12	102	106	-1	-1
13	12	103	111	-1	-1
13	12	107	105	-1	-1
13	12	109	110	-1	-1
13	12	112	108	-1	-1
13	12	114	117	-1	-1
13	12	116	122	-1	-1
13	12	119	125	-1	-1
13	12	120	118	-1	-1
13	12	123	115	-1	-1
13	12	126	78	-1	-1
13	12	127	128	-1	-1
13	12	129	135	-1	-1
13	12	130	134	-1	-1
13	12	132	46	-1	-1
13	12	137	131	-1	-1
13	12	138	147	-1	-1
13	12	139	144	-1	-1
13	12	141	149	-1	-1
13	12	142	148	-1	-1
13	12	151	143	-1	-1
13	12	154	160	-1	-1
13	12	157	90	-1	-1
13	12	159	152	-1	-1
13	12	164	92	-1	-1
13	12	166	84	-1	-1
13	12	169	211	-1	-1
13	12	175	173	-1	-1
13	12	176	172	-1	-1
13	12	178	170	-1	-1
13	12	181	232	-1	-1
13	12	185	156	-1	-1
13	12	187	198	-1	-1
13	12	188	196	-1	-1
13	12	193	194	-1	-1
13	12	195	190	-1	-1
13	12	200	202	-1	-1
13	12	201	199	-1	-1
13	12	203	206	-1	-1
13	12	209	208	-1	-1
13	12	213	223	-1	-1
13	12	214	215	-1	-1
13	12	216	222	-1	-1
13	12	218	234	-1	-1
13	12	221	219	-1	-1
13	12	224	229	-1	-1
13	12	225	228	-1	-1
13	12	227	226	-1	-1
13	12	236	183	-1	-1
13	12	237	235	-1	-1
13	12	239	244	-1	-1
13	12	242	241	-1	-1
13	12	243	231	-1	-1
13	12	248	254	-1	-1
13	12	251	246	-1	-1
13	12	253	249	-1	-1
13	12	255	247	-1	-1
13	12	256	250	-1	-1
13	12	257	261	-1	-1
13	12	260	263	-1	-1
13	12	262	259	-1	-1
13	12	264	258	-1	-1
13	12	265	52	-1	-1
13	12	266	290	-1	-1
13	12	267	277	-1	-1
13	12	269	212	-1	-1
13	12	270	273	-1	-1
13	12	272	271	-1	-1
13	12	274	56	-1	-1
13	12	275	282	-1	-1
13	12	276	285	-1	-1
13	12	278	284	-1	-1
13	12	279	283	-1	-1
13	12	286	291	-1	-1
13	12	289	167	-1	-1
13	12	292	191	-1	-1
13	13	32	40	-1	-1
13	13	33	39	-1	-1
13	13	34	83	-1	-1
13	13	35	37	-1	-1
13	13	38	36	-1	-1
13	13	41	77	-1	-1
13	13	44	42	-1	-1
13	13	46	62	-1	-1
13	13	48	61	-1	-1
13	13	51	53	-1	-1
13	13	54	47	-1	-1
13	13	57	63	-1	-1
13	13	58	56	-1	-1
13	13	65	60	-1	-1
13	13	66	96	-1	-1
13	13	68	73	-1	-1
13	13	70	69	-1	-1
13	13	72	71	-1	-1
13	13	74	137	-1	-1
13	13	76	75	-1	-1
13	13	81	112	-1	-1
13	13	84	287	-1	-1
13	13	86	166	-1	-1
13	13	87	144	-1	-1
13	13	89	50	-1	-1
13	13	91	93	-1	-1
13	13	94	95	-1	-1
13	13	97	135	-1	-1
13	13	99	64	-1	-1
13	13	100	55	-1	-1
13	13	101	82	-1	-1
13	13	109	107	-1	-1
13	13	111	113	-1	-1
13	13	114	124	-1	-1
13	13	115	116	-1	-1
13	13	117	123	-1	-1
13	13	118	122	-1	-1
13	13	119	121	-1	-1
13	13	125	120	-1	-1
13	13	128	132	-1	-1
13	13	136	130	-1	-1
13	13	139	145	-1	-1
13	13	140	146	-1	-1
13	13	142	43	-1	-1
13	13	143	141	-1	-1
13	13	147	127	-1	-1
13	13	148	159	-1	-1
13	13	149	151	-1	-1
13	13	153	92	-1	-1
13	13	155	138	-1	-1
13	13	156	157	-1	-1
13	13	158	88	-1	-1
13	13	161	85	-1	-1
13	13	162	160	-1	-1
13	13	163	240	-1	-1
13	13	165	211	-1	-1
13	13	168	210	-1	-1
13	13	170	169	-1	-1
13	13	171	179	-1	-1
13	13	172	178	-1	-1
13	13	173	177	-1	-1
13	13	174	176	-1	-1
13	13	180	175	-1	-1
13	13	181	167	-1	-1
13	13	182	189	-1	-1
13	13	185	192	-1	-1
13	13	186	227	-1	-1
13	13	190	198	-1	-1
13	13	195	194	-1	-1
13	13	197	193	-1	-1
13	13	199	204	-1	-1
13	13	200	203	-1	-1
13	13	202	266	-1	-1
13	13	206	205	-1	-1
13	13	207	201	-1	-1
13	13	214	213	-1	-1
13	13	215	223	-1	-1
13	13	220	234	-1	-1
13	13	222	218	-1	-1
13	13	226	221	-1	-1
13	13	232	59	-1	-1
13	13	237	45	-1	-1
13	13	241	235	-1	-1
13	13	242	228	-1	-1
13	13	245	188	-1	-1
13	13	247	246	-1	-1
13	13	248	256	-1	-1
13	13	249	255	-1	-1
13	13	251	253	-1	-1
13	13	254	252	-1	-1
13	13	258	265	-1	-1
13	13	259	264	-1	-1
13	13	261	260	-1	-1
13	13	263	257	-1	-1
13	13	267	289	-1	-1
13	13	270	164	-1	-1
13	13	271	233	-1	-1
13	13	273	131	-1	-1
13	13	277	280	-1	-1
13	13	278	281	-1	-1
13	13	282	276	-1	-1
13	13	284	274	-1	-1
13	13	291	288	-1	-1
13	13	292	225	-1	-1
13	14	36	142	-1	-1
13	14	37	43	-1	-1
13	14	39	35	-1	-1
13	14	40	34	-1	-1
13	14	42	32	-1	-1
13	14	55	73	-1	-1
13	14	56	60	-1	-1
13	14	59	65	-1	-1
13	14	61	57	-1	-1
13	14	63	48	-1	-1
13	14	64	46	-1	-1
13	14	66	97	-1	-1
13	14	68	77	-1	-1
13	14	69	58	-1	-1
13	14	70	139	-1	-1
13	14	71	76	-1	-1
13	14	72	78	-1	-1
13	14	79	67	-1	-1
13	14	81	100	-1	-1
13	14	82	287	-1	-1
13	14	85	84	-1	-1
13	14	87	47	-1	-1
13	14	89	52	-1	-1
13	14	90	156	-1	-1
13	14	92	162	-1	-1
13	14	93	45	-1	-1
13	14	98	119	-1	-1
13	14	104	113	-1	-1
13	14	105	110	-1	-1
13	14	106	108	-1	-1
13	14	107	74	-1	-1
13	14	109	103	-1	-1
13	14	115	114	-1	-1
13	14	116	124	-1	-1
13	14	121	125	-1	-1
13	14	122	120	-1	-1
13	14	123	102	-1	-1
13	14	127	126	-1	-1
13	14	128	136	-1	-1
13	14	130	86	-1	-1
13	14	132	99	-1	-1
13	14	134	133	-1	-1
13	14	135	131	-1	-1
13	14	146	143	-1	-1
13	14	147	141	-1	-1
13	14	148	145	-1	-1
13	14	149	144	-1	-1
13	14	150	158	-1	-1
13	14	151	140	-1	-1
13	14	153	152	-1	-1
13	14	155	157	-1	-1
13	14	159	154	-1	-1
13	14	161	88	-1	-1
13	14	165	222	-1	-1
13	14	166	94	-1	-1
13	14	167	170	-1	-1
13	14	176	129	-1	-1
13	14	177	276	-1	-1
13	14	178	219	-1	-1
13	14	179	164	-1	-1
13	14	181	242	-1	-1
13	14	186	245	-1	-1
13	14	187	53	-1	-1
13	14	189	210	-1	-1
13	14	194	33	-1	-1
13	14	196	193	-1	-1
13	14	197	62	-1	-1
13	14	198	195	-1	-1
13	14	199	184	-1	-1
13	14	200	171	-1	-1
13	14	201	256	-1	-1
13	14	202	268	-1	-1
13	14	205	244	-1	-1
13	14	208	271	-1	-1
13	14	209	174	-1	-1
13	14	220	175	-1	-1
13	14	224	206	-1	-1
13	14	225	239	-1	-1
13	14	230	207	-1	-1
13	14	232	218	-1	-1
13	14	235	80	-1	-1
13	14	236	258	-1	-1
13	14	237	163	-1	-1
13	14	240	229	-1	-1
13	14	243	41	-1	-1
13	14	246	217	-1	-1
13	14	248	233	-1	-1
13	14	251	288	-1	-1
13	14	253	252	-1	-1
13	14	255	138	-1	-1
13	14	270	49	-1	-1
13	14	272	180	-1	-1
13	14	274	264	-1	-1
13	14	275	238	-1	-1
13	14	278	212	-1	-1
13	14	279	214	-1	-1
13	14	280	172	-1	-1
13	14	283	83	-1	-1
13	14	284	183	-1	-1
13	14	285	269	-1	-1
13	14	286	281	-1	-1
13	14	290	273	-1	-1
13	14	292	91	-1	-1
14	1	33	150	-1	-1
14	1	37	103	-1	-1
14	1	40	71	-1	-1
14	1	45	109	-1	-1
14	1	48	46	-1	-1
14	1	49	107	-1	-1
14	1	55	113	-1	-1
14	1	56	97	-1	-1
14	1	61	125	-1	-1
14	1	62	114	-1	-1
14	1	65	43	-1	-1
14	1	66	99	-1	-1
14	1	73	123	-1	-1
14	1	74	106	-1	-1
14	1	80	118	-1	-1
14	1	82	60	-1	-1
14	1	84	47	-1	-1
14	1	85	287	-1	-1
14	1	87	64	-1	-1
14	1	88	138	-1	-1
14	1	90	94	-1	-1
14	1	91	72	-1	-1
14	1	100	53	-1	-1
14	1	102	59	-1	-1
14	1	105	128	-1	-1
14	1	108	116	-1	-1
14	1	110	79	-1	-1
14	1	111	147	-1	-1
14	1	112	76	-1	-1
14	1	119	134	-1	-1
14	1	120	67	-1	-1
14	1	122	135	-1	-1
14	1	131	146	-1	-1
14	1	132	127	-1	-1
14	1	141	38	-1	-1
14	1	152	54	-1	-1
14	1	153	77	-1	-1
14	1	154	57	-1	-1
14	1	155	139	-1	-1
14	1	158	34	-1	-1
14	1	160	35	-1	-1
14	1	161	140	-1	-1
14	1	163	145	-1	-1
14	1	165	142	-1	-1
14	1	166	81	-1	-1
14	1	169	215	-1	-1
14	1	173	159	-1	-1
14	1	175	117	-1	-1
14	1	176	209	-1	-1
14	1	177	271	-1	-1
14	1	178	115	-1	-1
14	1	179	126	-1	-1
14	1	181	50	-1	-1
14	1	182	233	-1	-1
14	1	183	223	-1	-1
14	1	184	211	-1	-1
14	1	186	245	-1	-1
14	1	187	96	-1	-1
14	1	188	156	-1	-1
14	1	189	148	-1	-1
14	1	190	281	-1	-1
14	1	193	32	-1	-1
14	1	195	224	-1	-1
14	1	196	136	-1	-1
14	1	197	42	-1	-1
14	1	198	151	-1	-1
14	1	199	192	-1	-1
14	1	203	291	-1	-1
14	1	204	238	-1	-1
14	1	205	289	-1	-1
14	1	206	170	-1	-1
14	1	212	264	-1	-1
14	1	213	246	-1	-1
14	1	214	69	-1	-1
14	1	216	75	-1	-1
14	1	218	68	-1	-1
14	1	221	104	-1	-1
14	1	222	58	-1	-1
14	1	229	217	-1	-1
14	1	230	202	-1	-1
14	1	231	41	-1	-1
14	1	236	279	-1	-1
14	1	237	227	-1	-1
14	1	239	101	-1	-1
14	1	240	219	-1	-1
14	1	241	200	-1	-1
14	1	242	70	-1	-1
14	1	244	225	-1	-1
14	1	248	167	-1	-1
14	1	249	191	-1	-1
14	1	251	194	-1	-1
14	1	252	39	-1	-1
14	1	257	129	-1	-1
14	1	258	207	-1	-1
14	1	259	232	-1	-1
14	1	260	278	-1	-1
14	1	261	266	-1	-1
14	1	262	149	-1	-1
14	1	265	143	-1	-1
14	1	268	36	-1	-1
14	1	269	89	-1	-1
14	1	270	144	-1	-1
14	1	273	86	-1	-1
14	1	274	171	-1	-1
14	1	275	93	-1	-1
14	1	276	272	-1	-1
14	1	277	124	-1	-1
14	1	282	83	-1	-1
14	1	283	44	-1	-1
14	1	284	267	-1	-1
14	1	285	210	-1	-1
14	1	286	235	-1	-1
14	1	288	263	-1	-1
14	1	290	157	-1	-1
14	2	34	144	-1	-1
14	2	36	149	-1	-1
14	2	41	55	-1	-1
14	2	42	123	-1	-1
14	2	48	87	-1	-1
14	2	50	99	-1	-1
14	2	51	37	-1	-1
14	2	52	35	-1	-1
14	2	53	68	-1	-1
14	2	58	64	-1	-1
14	2	70	67	-1	-1
14	2	71	59	-1	-1
14	2	77	78	-1	-1
14	2	79	75	-1	-1
14	2	81	95	-1	-1
14	2	82	92	-1	-1
14	2	83	142	-1	-1
14	2	89	44	-1	-1
14	2	90	101	-1	-1
14	2	91	148	-1	-1
14	2	93	96	-1	-1
14	2	97	46	-1	-1
14	2	114	80	-1	-1
14	2	116	133	-1	-1
14	2	117	105	-1	-1
14	2	118	143	-1	-1
14	2	120	74	-1	-1
14	2	124	158	-1	-1
14	2	126	76	-1	-1
14	2	134	136	-1	-1
14	2	146	32	-1	-1
14	2	152	145	-1	-1
14	2	156	56	-1	-1
14	2	157	38	-1	-1
14	2	159	110	-1	-1
14	2	162	86	-1	-1
14	2	165	179	-1	-1
14	2	167	54	-1	-1
14	2	169	119	-1	-1
14	2	170	98	-1	-1
14	2	172	121	-1	-1
14	2	174	127	-1	-1
14	2	177	128	-1	-1
14	2	182	153	-1	-1
14	2	184	47	-1	-1
14	2	185	107	-1	-1
14	2	186	60	-1	-1
14	2	189	285	-1	-1
14	2	191	132	-1	-1
14	2	192	40	-1	-1
14	2	193	208	-1	-1
14	2	196	240	-1	-1
14	2	201	243	-1	-1
14	2	205	195	-1	-1
14	2	206	197	-1	-1
14	2	207	272	-1	-1
14	2	209	187	-1	-1
14	2	210	163	-1	-1
14	2	211	94	-1	-1
14	2	212	228	-1	-1
14	2	213	130	-1	-1
14	2	214	270	-1	-1
14	2	217	216	-1	-1
14	2	218	292	-1	-1
14	2	219	62	-1	-1
14	2	222	215	-1	-1
14	2	224	112	-1	-1
14	2	225	100	-1	-1
14	2	226	235	-1	-1
14	2	227	85	-1	-1
14	2	229	113	-1	-1
14	2	230	108	-1	-1
14	2	232	106	-1	-1
14	2	233	220	-1	-1
14	2	234	63	-1	-1
14	2	236	155	-1	-1
14	2	237	140	-1	-1
14	2	238	65	-1	-1
14	2	239	221	-1	-1
14	2	241	137	-1	-1
14	2	242	180	-1	-1
14	2	244	73	-1	-1
14	2	245	109	-1	-1
14	2	246	199	-1	-1
14	2	247	275	-1	-1
14	2	250	161	-1	-1
14	2	251	166	-1	-1
14	2	253	61	-1	-1
14	2	254	178	-1	-1
14	2	255	43	-1	-1
14	2	256	268	-1	-1
14	2	257	260	-1	-1
14	2	259	150	-1	-1
14	2	261	49	-1	-1
14	2	262	168	-1	-1
14	2	263	138	-1	-1
14	2	264	88	-1	-1
14	2	267	139	-1	-1
14	2	269	291	-1	-1
14	2	271	160	-1	-1
14	2	274	141	-1	-1
14	2	276	283	-1	-1
14	2	277	266	-1	-1
14	2	279	204	-1	-1
14	2	280	278	-1	-1
14	2	281	33	-1	-1
14	2	284	84	-1	-1
14	2	286	147	-1	-1
14	2	287	104	-1	-1
14	2	288	173	-1	-1
14	2	289	57	-1	-1
14	2	290	273	-1	-1
14	3	38	35	-1	-1
14	3	39	142	-1	-1
14	3	45	93	-1	-1
14	3	46	109	-1	-1
14	3	47	144	-1	-1
14	3	50	130	-1	-1
14	3	51	104	-1	-1
14	3	55	99	-1	-1
14	3	63	151	-1	-1
14	3	64	56	-1	-1
14	3	65	48	-1	-1
14	3	66	61	-1	-1
14	3	68	78	-1	-1
14	3	71	74	-1	-1
14	3	75	72	-1	-1
14	3	76	69	-1	-1
14	3	77	41	-1	-1
14	3	80	70	-1	-1
14	3	84	54	-1	-1
14	3	85	160	-1	-1
14	3	88	83	-1	-1
14	3	89	49	-1	-1
14	3	94	140	-1	-1
14	3	98	92	-1	-1
14	3	100	42	-1	-1
14	3	101	155	-1	-1
14	3	103	105	-1	-1
14	3	106	114	-1	-1
14	3	108	60	-1	-1
14	3	110	58	-1	-1
14	3	111	112	-1	-1
14	3	115	36	-1	-1
14	3	121	137	-1	-1
14	3	122	117	-1	-1
14	3	124	120	-1	-1
14	3	126	133	-1	-1
14	3	128	127	-1	-1
14	3	129	62	-1	-1
14	3	132	134	-1	-1
14	3	139	153	-1	-1
14	3	143	162	-1	-1
14	3	145	90	-1	-1
14	3	147	40	-1	-1
14	3	149	138	-1	-1
14	3	156	96	-1	-1
14	3	157	154	-1	-1
14	3	158	166	-1	-1
14	3	161	148	-1	-1
14	3	163	232	-1	-1
14	3	164	230	-1	-1
14	3	168	152	-1	-1
14	3	171	82	-1	-1
14	3	172	200	-1	-1
14	3	174	165	-1	-1
14	3	175	283	-1	-1
14	3	178	176	-1	-1
14	3	179	169	-1	-1
14	3	180	97	-1	-1
14	3	181	206	-1	-1
14	3	183	52	-1	-1
14	3	185	194	-1	-1
14	3	186	199	-1	-1
14	3	187	189	-1	-1
14	3	188	192	-1	-1
14	3	196	195	-1	-1
14	3	197	190	-1	-1
14	3	203	229	-1	-1
14	3	207	131	-1	-1
14	3	208	135	-1	-1
14	3	209	116	-1	-1
14	3	210	37	-1	-1
14	3	212	269	-1	-1
14	3	214	217	-1	-1
14	3	216	253	-1	-1
14	3	218	248	-1	-1
14	3	221	213	-1	-1
14	3	222	220	-1	-1
14	3	223	102	-1	-1
14	3	225	184	-1	-1
14	3	226	241	-1	-1
14	3	228	146	-1	-1
14	3	231	239	-1	-1
14	3	233	242	-1	-1
14	3	234	211	-1	-1
14	3	235	67	-1	-1
14	3	237	201	-1	-1
14	3	240	81	-1	-1
14	3	243	79	-1	-1
14	3	244	286	-1	-1
14	3	245	290	-1	-1
14	3	250	249	-1	-1
14	3	252	247	-1	-1
14	3	254	118	-1	-1
14	3	256	59	-1	-1
14	3	259	258	-1	-1
14	3	260	265	-1	-1
14	3	262	255	-1	-1
14	3	263	251	-1	-1
14	3	264	272	-1	-1
14	3	266	177	-1	-1
14	3	268	289	-1	-1
14	3	270	167	-1	-1
14	3	271	202	-1	-1
14	3	273	257	-1	-1
14	3	274	281	-1	-1
14	3	275	282	-1	-1
14	3	276	280	-1	-1
14	3	277	284	-1	-1
14	3	278	87	-1	-1
14	3	279	34	-1	-1
14	3	287	95	-1	-1
14	3	288	125	-1	-1
14	3	291	123	-1	-1
14	3	292	53	-1	-1
14	4	33	63	-1	-1
14	4	35	96	-1	-1
14	4	37	32	-1	-1
14	4	39	36	-1	-1
14	4	41	34	-1	-1
14	4	43	157	-1	-1
14	4	45	44	-1	-1
14	4	51	81	-1	-1
14	4	53	54	-1	-1
14	4	55	52	-1	-1
14	4	59	60	-1	-1
14	4	61	58	-1	-1
14	4	62	57	-1	-1
14	4	64	48	-1	-1
14	4	65	46	-1	-1
14	4	66	97	-1	-1
14	4	69	67	-1	-1
14	4	72	79	-1	-1
14	4	73	71	-1	-1
14	4	74	80	-1	-1
14	4	76	77	-1	-1
14	4	83	50	-1	-1
14	4	84	94	-1	-1
14	4	86	92	-1	-1
14	4	88	85	-1	-1
14	4	89	47	-1	-1
14	4	91	93	-1	-1
14	4	95	82	-1	-1
14	4	98	131	-1	-1
14	4	99	49	-1	-1
14	4	100	152	-1	-1
14	4	101	102	-1	-1
14	4	103	106	-1	-1
14	4	112	110	-1	-1
14	4	113	107	-1	-1
14	4	115	114	-1	-1
14	4	119	126	-1	-1
14	4	121	120	-1	-1
14	4	123	118	-1	-1
14	4	125	116	-1	-1
14	4	134	127	-1	-1
14	4	135	130	-1	-1
14	4	136	129	-1	-1
14	4	137	128	-1	-1
14	4	138	40	-1	-1
14	4	141	143	-1	-1
14	4	142	140	-1	-1
14	4	144	150	-1	-1
14	4	145	147	-1	-1
14	4	148	149	-1	-1
14	4	153	90	-1	-1
14	4	154	162	-1	-1
14	4	155	156	-1	-1
14	4	158	161	-1	-1
14	4	159	160	-1	-1
14	4	163	288	-1	-1
14	4	164	286	-1	-1
14	4	165	168	-1	-1
14	4	172	179	-1	-1
14	4	173	178	-1	-1
14	4	176	175	-1	-1
14	4	177	174	-1	-1
14	4	180	171	-1	-1
14	4	183	232	-1	-1
14	4	184	186	-1	-1
14	4	185	193	-1	-1
14	4	190	189	-1	-1
14	4	191	188	-1	-1
14	4	194	182	-1	-1
14	4	195	187	-1	-1
14	4	196	292	-1	-1
14	4	197	198	-1	-1
14	4	200	199	-1	-1
14	4	202	205	-1	-1
14	4	204	203	-1	-1
14	4	206	201	-1	-1
14	4	207	208	-1	-1
14	4	212	209	-1	-1
14	4	213	214	-1	-1
14	4	217	167	-1	-1
14	4	221	218	-1	-1
14	4	223	216	-1	-1
14	4	224	227	-1	-1
14	4	229	228	-1	-1
14	4	231	226	-1	-1
14	4	233	181	-1	-1
14	4	234	215	-1	-1
14	4	236	237	-1	-1
14	4	238	235	-1	-1
14	4	240	239	-1	-1
14	4	241	289	-1	-1
14	4	242	245	-1	-1
14	4	243	244	-1	-1
14	4	246	247	-1	-1
14	4	249	256	-1	-1
14	4	253	252	-1	-1
14	4	254	251	-1	-1
14	4	255	250	-1	-1
14	4	258	261	-1	-1
14	4	259	260	-1	-1
14	4	262	257	-1	-1
14	4	265	264	-1	-1
14	4	267	266	-1	-1
14	4	268	273	-1	-1
14	4	269	272	-1	-1
14	4	270	271	-1	-1
14	4	274	275	-1	-1
14	4	278	277	-1	-1
14	4	279	276	-1	-1
14	4	283	284	-1	-1
14	4	285	287	-1	-1
14	4	290	291	-1	-1
14	5	33	42	-1	-1
14	5	34	43	-1	-1
14	5	36	41	-1	-1
14	5	37	38	-1	-1
14	5	44	32	-1	-1
14	5	46	66	-1	-1
14	5	47	91	-1	-1
14	5	48	147	-1	-1
14	5	49	87	-1	-1
14	5	50	89	-1	-1
14	5	53	81	-1	-1
14	5	54	55	-1	-1
14	5	56	65	-1	-1
14	5	57	64	-1	-1
14	5	59	62	-1	-1
14	5	60	61	-1	-1
14	5	67	74	-1	-1
14	5	69	73	-1	-1
14	5	70	68	-1	-1
14	5	75	78	-1	-1
14	5	79	76	-1	-1
14	5	80	72	-1	-1
14	5	85	154	-1	-1
14	5	90	158	-1	-1
14	5	94	86	-1	-1
14	5	95	92	-1	-1
14	5	96	51	-1	-1
14	5	98	120	-1	-1
14	5	101	77	-1	-1
14	5	104	112	-1	-1
14	5	106	71	-1	-1
14	5	107	103	-1	-1
14	5	109	108	-1	-1
14	5	111	105	-1	-1
14	5	114	124	-1	-1
14	5	117	115	-1	-1
14	5	118	125	-1	-1
14	5	122	119	-1	-1
14	5	123	121	-1	-1
